comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,64,0,4,0,455.4613,81137.7310,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5443,4126.7710,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5485,4.4000,1,12,0,0,-1,-1
1140850688,64,0,4,0,455.5485,4.9200,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5485,3.0000,1,1,0,0,-1,-1
1140850688,64,0,4,0,455.5485,4.4600,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5485,4.7800,1,25,0,0,-1,-1
1140850688,64,0,4,0,455.5485,9.6200,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5485,2.8400,1,22,0,0,-1,-1
1140850688,64,0,4,0,455.5485,7.0200,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5486,3.4600,1,1,0,0,-1,-1
1140850688,64,0,4,0,455.5486,3.5600,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5486,5.6400,1,21,0,0,-1,-1
1140850688,64,0,4,0,455.5486,12.2000,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5487,3.0800,1,23,0,0,-1,-1
1140850688,64,0,4,0,455.5487,7.6400,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5487,3.3600,1,22,0,0,-1,-1
1140850688,64,0,4,0,455.5487,196.0800,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5489,5.9200,1,22,0,0,-1,-1
1140850688,64,0,4,0,455.5489,2.8800,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5489,3.8200,1,23,0,0,-1,-1
1140850688,64,0,4,0,455.5490,13.3410,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5490,2.9200,1,74,0,0,-1,-1
1140850688,64,0,4,0,455.5491,332.1810,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5494,12.1000,1,47,0,0,-1,-1
1140850688,64,0,4,0,455.5495,78.7600,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5496,5.7200,1,22,0,0,-1,-1
1140850688,64,0,4,0,455.5928,184.4800,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.5930,7.9600,1,22,0,0,-1,-1
1140850688,64,7,4,-1,455.5931,3593.9700,0,0,0,0,-1,-1
1140850688,64,1,4,-1,455.5968,979.5430,4,1,0,0,-1,-1
1140850688,64,1,4,-1,455.5983,6033.1560,8,1,0,0,-1,-1
1140850688,64,1,4,-1,455.6044,117.0800,4,1,0,0,-1,-1
1140850688,64,1,4,-1,455.6045,37.5400,8,1,0,0,-1,-1
1140850688,64,1,4,-1,455.6082,84.0600,4,1,0,0,-1,-1
1140850688,64,1,4,-1,455.6083,27.8200,4,1,0,0,-1,-1
1140850688,64,7,4,-1,455.6083,52.5600,0,0,0,0,-1,-1
1140850688,64,0,4,0,455.6084,401.1610,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6088,5.7800,1,1,0,0,-1,-1
1140850688,64,0,4,0,455.6088,6.6600,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6088,3.3600,1,26,0,0,-1,-1
1140850688,64,0,4,0,455.6089,57.2600,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6090,2.5200,1,50,0,0,-1,-1
1140850688,64,0,4,0,455.6090,54930.5430,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6639,4.5000,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6639,3.5800,8,1,0,0,-1,-1
1140850688,64,0,4,0,455.6639,6.1400,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6639,3.4200,8,1,0,0,-1,-1
1140850688,64,0,4,0,455.6639,11.5600,8,1,0,0,-1,-1
1140850688,64,0,4,0,455.6640,6.7000,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6640,4.7400,1,3,0,0,-1,-1
1140850688,64,0,4,0,455.6640,1.0200,8,1,0,0,-1,-1
1140850688,64,0,4,0,455.6640,1009.6030,8,10001,0,0,-1,-1
1140850688,64,0,4,0,455.6650,381.0610,8,10001,0,0,-1,-1
1140850688,64,0,4,0,455.6654,460.5010,8,10001,0,0,-1,-1
1140850688,64,0,4,0,455.6659,18.7200,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6659,8.9600,1,24,0,0,-1,-1
1140850688,64,0,4,0,455.6661,15.3200,4,1,0,0,-1,-1
1140850688,64,0,4,0,455.6661,1.6400,1,42,0,0,-1,-1
