comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,64,0,60,0,455.4604,80543.6730,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5435,4952.8080,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5485,4.9000,1,12,0,0,-1,-1
1140850688,64,0,60,0,455.5485,1591.9430,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5501,12.3200,1,1,0,0,-1,-1
1140850688,64,0,60,0,455.5502,20.5800,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5502,3.8600,1,25,0,0,-1,-1
1140850688,64,0,60,0,455.5502,3.4600,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5502,3.0600,1,22,0,0,-1,-1
1140850688,64,0,60,0,455.5502,3.4000,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5502,6.0600,1,1,0,0,-1,-1
1140850688,64,0,60,0,455.5502,4.1000,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5502,3.6600,1,21,0,0,-1,-1
1140850688,64,0,60,0,455.5503,50.2800,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5503,2.1400,1,23,0,0,-1,-1
1140850688,64,0,60,0,455.5503,1551.7430,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5519,14.7200,1,22,0,0,-1,-1
1140850688,64,0,60,0,455.5519,56.1400,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5520,3.3000,1,22,0,0,-1,-1
1140850688,64,0,60,0,455.5520,3.3000,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5520,3.1000,1,23,0,0,-1,-1
1140850688,64,0,60,0,455.5521,25.9800,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5521,2.2600,1,74,0,0,-1,-1
1140850688,64,0,60,0,455.5523,15.3600,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5523,2.3400,1,47,0,0,-1,-1
1140850688,64,0,60,0,455.5524,1702.7430,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5541,10.9800,1,22,0,0,-1,-1
1140850688,64,0,60,0,455.5920,1233.6020,4,1,0,0,-1,-1
1140850688,64,0,60,0,455.5933,2.5200,1,22,0,0,-1,-1
1140850688,64,7,60,-1,455.5934,3409.8460,0,0,0,0,-1,-1
1140850688,64,1,60,-1,455.5969,888.4620,4,1,0,0,-1,-1
1140850688,64,1,60,-1,455.5983,6075.9510,8,1,0,0,-1,-1
1140850688,64,1,60,-1,455.6044,102.2200,4,1,0,0,-1,-1
