comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,64,0,36,0,455.4620,79373.1590,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5432,5264.5210,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5485,5.1000,1,12,0,0,-1,-1
1140850688,64,0,36,0,455.5485,1606.1060,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5501,12.4610,1,1,0,0,-1,-1
1140850688,64,0,36,0,455.5501,20.5800,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5502,3.8200,1,25,0,0,-1,-1
1140850688,64,0,36,0,455.5502,2.5200,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5502,3.0200,1,22,0,0,-1,-1
1140850688,64,0,36,0,455.5502,8.0600,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5502,3.1600,1,1,0,0,-1,-1
1140850688,64,0,36,0,455.5502,3.2400,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5502,2.6400,1,21,0,0,-1,-1
1140850688,64,0,36,0,455.5503,28.6200,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5503,2.2800,1,23,0,0,-1,-1
1140850688,64,0,36,0,455.5503,4.4000,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5503,2.5600,1,22,0,0,-1,-1
1140850688,64,0,36,0,455.5504,5.9000,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5504,2.2800,1,22,0,0,-1,-1
1140850688,64,0,36,0,455.5504,2.3600,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5504,2.9600,1,23,0,0,-1,-1
1140850688,64,0,36,0,455.5505,9.3200,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5505,2.5800,1,74,0,0,-1,-1
1140850688,64,0,36,0,455.5505,2025.1880,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5526,7.6600,1,47,0,0,-1,-1
1140850688,64,0,36,0,455.5527,21.3600,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5527,1.3200,1,22,0,0,-1,-1
1140850688,64,0,36,0,455.5913,1748.8070,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.5930,4.9400,1,22,0,0,-1,-1
1140850688,64,7,36,-1,455.5931,3593.9950,0,0,0,0,-1,-1
1140850688,64,1,36,-1,455.5968,982.9440,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.5982,6090.6840,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6044,83.0200,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6045,22.6200,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6082,70.7200,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6083,45.0800,4,1,0,0,-1,-1
1140850688,64,7,36,-1,455.6083,51.4810,0,0,0,0,-1,-1
1140850688,64,0,36,0,455.6084,397.5010,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6088,6.1600,1,1,0,0,-1,-1
1140850688,64,0,36,0,455.6088,7.1600,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6088,4.4000,1,26,0,0,-1,-1
1140850688,64,0,36,0,455.6089,50.5000,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6090,7.4600,1,50,0,0,-1,-1
1140850688,64,0,36,0,455.6090,54934.2610,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6639,4.1000,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6639,4.6000,8,1,0,0,-1,-1
1140850688,64,0,36,0,455.6639,4.4600,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6639,4.0800,8,1,0,0,-1,-1
1140850688,64,0,36,0,455.6639,9.7600,8,1,0,0,-1,-1
1140850688,64,0,36,0,455.6640,16.4800,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6640,7.0400,1,3,0,0,-1,-1
1140850688,64,0,36,0,455.6640,3.9000,8,1,0,0,-1,-1
1140850688,64,0,36,0,455.6640,949.3240,8,10001,0,0,-1,-1
1140850688,64,0,36,0,455.6650,369.7020,8,10001,0,0,-1,-1
1140850688,64,0,36,0,455.6653,463.7410,8,10001,0,0,-1,-1
1140850688,64,0,36,0,455.6658,110.9210,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6659,7.7400,1,24,0,0,-1,-1
1140850688,64,0,36,0,455.6661,15.2200,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6661,1.8400,1,42,0,0,-1,-1
1140850688,64,0,36,0,455.6661,1.2400,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6661,0.8000,1,1,0,0,-1,-1
1140850688,64,0,36,0,455.6661,0.8800,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6661,0.8000,1,20,0,0,-1,-1
1140850688,64,0,36,0,455.6662,22.2600,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6662,3.8000,1,69,0,0,-1,-1
1140850688,64,0,36,0,455.6663,10.8800,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6663,1.6000,1,1,0,0,-1,-1
1140850688,64,0,36,0,455.6663,0.8400,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6663,0.9600,1,53,0,0,-1,-1
1140850688,64,1,36,-1,455.6665,253.2010,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6668,75.0800,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6670,88.7000,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6672,70.1200,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6673,36.5000,4,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6720,237.6410,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6722,30.8400,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6722,43.2200,8,3,0,0,-1,-1
1140850688,64,1,36,-1,455.6723,31.7810,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6723,42.0800,8,1,0,0,-1,-1
1140850688,64,1,36,-1,455.6725,94.8010,8,3,0,0,-1,-1
1140850688,64,1,36,-1,455.6726,107.9400,8,3,0,0,-1,-1
1140850688,64,1,36,-1,455.6727,63.3800,8,9,0,0,-1,-1
1140850688,64,1,36,-1,455.6728,105.9800,8,1,0,0,-1,-1
1140850688,64,0,36,0,455.6730,11.3000,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6730,2.8400,1,30,0,0,-1,-1
1140850688,64,0,36,0,455.6731,36.1800,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6732,2.5200,1,73,0,0,-1,-1
1140850688,64,0,36,0,455.6732,2.8200,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6732,3.0800,1,30,0,0,-1,-1
1140850688,64,0,36,0,455.6732,2.8400,4,1,0,0,-1,-1
1140850688,64,0,36,0,455.6732,3.5800,1,38,0,0,-1,-1
