comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,16,0,10,0,2411.9925,30837.4030,1,2048,0,0,-1,-1
1140850688,16,1,10,-1,2412.0265,609.6620,8,4,0,0,-1,-1
1140850688,16,1,10,-1,2412.0272,80.8000,8,1,0,0,-1,-1
1140850688,16,1,10,-1,2412.0274,197.7410,8,1,0,0,-1,-1
-2080374784,16,0,10,0,2412.0276,318.5810,2,1,0,0,-1,-1
-2080374784,16,0,10,0,2412.0279,22918.0910,2,1,0,0,-1,-1
-2080374784,16,0,10,0,2412.0509,30.6400,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0509,97.3200,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0510,58.9010,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0511,152.4200,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0513,53.0200,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0513,158.5610,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0515,47.5200,2,1,0,0,-1,-1
-2080374784,16,0,10,0,2412.0516,3.7600,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0516,160.2810,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0517,57.2400,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0518,167.7010,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0520,44.9200,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0520,181.0810,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0522,21.8200,2,1,0,0,-1,-1
-2080374784,16,0,10,0,2412.0522,2.4600,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0522,152.7010,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0524,57.5600,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0524,165.0010,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0526,41.8000,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0527,165.7200,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0528,6.1800,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0529,195.7410,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0531,51.2400,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0531,145.5800,8,5001,0,0,-1,-1
-2080374784,16,0,10,0,2412.0533,61.9000,1,24,0,0,-1,-1
-2080374784,16,0,10,0,2412.0533,142.6210,8,5001,0,0,-1,-1
-2080374784,16,54,10,-1,2412.0588,66.0800,28,0,0,0,10,6
-2080374784,16,56,10,-1,2412.0588,764.4630,0,0,0,0,14,10
