comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,16,0,4,0,2411.9930,28199.4840,1,2048,0,0,-1,-1
1140850688,16,1,4,-1,2412.0269,262.6210,8,4,0,0,-1,-1
1140850688,16,1,4,-1,2412.0273,47.6200,8,1,0,0,-1,-1
1140850688,16,1,4,-1,2412.0274,191.6810,8,1,0,0,-1,-1
-2080374784,16,0,4,0,2412.0276,315.1800,2,1,0,0,-1,-1
-2080374784,16,0,4,0,2412.0279,22911.2720,2,1,0,0,-1,-1
-2080374784,16,0,4,0,2412.0508,6.3800,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0508,247.2210,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0511,3.6400,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0511,152.8400,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0513,13.8400,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0513,215.2010,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0515,34.0000,2,1,0,0,-1,-1
-2080374784,16,0,4,0,2412.0515,3.3600,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0516,194.7200,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0518,13.1200,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0518,169.7610,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0519,43.8400,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0520,172.9600,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0522,12.6000,2,1,0,0,-1,-1
-2080374784,16,0,4,0,2412.0522,3.5600,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0522,195.9010,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0524,27.0800,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0524,172.1000,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0526,36.0800,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0526,167.3810,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0528,9.6600,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0528,207.5800,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0531,35.2600,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0531,166.4410,8,5001,0,0,-1,-1
-2080374784,16,0,4,0,2412.0533,43.0200,1,24,0,0,-1,-1
-2080374784,16,0,4,0,2412.0533,164.2600,8,5001,0,0,-1,-1
-2080374784,16,54,4,-1,2412.0606,28.8000,28,0,0,0,4,0
-2080374784,16,56,4,-1,2412.0607,68.8400,0,0,0,0,8,4
-2080374784,16,55,4,-1,2412.0607,11.7200,28,0,0,0,8,4
-2080374784,16,54,4,-1,2412.0607,4.6400,28,0,0,0,4,8
-2080374784,16,56,4,-1,2412.0608,407.1410,0,0,0,0,0,4
-2080374784,16,55,4,-1,2412.0612,1.0200,28,0,0,0,0,4
67108864,-1,100,4,-1,2412.0612,13.7600,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0612,0.3600,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0612,0.1400,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0612,0.1600,0,0,0,0,-1,-1
-2080374784,16,54,4,-1,2412.0612,2.3000,28,0,0,0,4,6
-2080374784,16,56,4,-1,2412.0612,338.5410,0,0,0,0,6,4
-2080374784,16,55,4,-1,2412.0615,1.5600,28,0,0,0,6,4
-2080374784,16,54,4,-1,2412.0615,1.7400,28,0,0,0,4,6
-2080374784,16,56,4,-1,2412.0615,1.6800,0,0,0,0,6,4
-2080374784,16,55,4,-1,2412.0615,0.4600,28,0,0,0,6,4
67108864,-1,100,4,-1,2412.0615,0.3800,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0615,0.1400,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0615,0.1000,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0615,0.1400,0,0,0,0,-1,-1
-2080374784,16,54,4,-1,2412.0615,1.8200,28,0,0,0,4,5
-2080374784,16,56,4,-1,2412.0615,1.1200,0,0,0,0,5,4
-2080374784,16,55,4,-1,2412.0615,0.5000,28,0,0,0,5,4
-2080374784,16,54,4,-1,2412.0615,1.0000,28,0,0,0,4,5
-2080374784,16,56,4,-1,2412.0615,7.3400,0,0,0,0,5,4
-2080374784,16,55,4,-1,2412.0615,0.6000,28,0,0,0,5,4
67108864,-1,100,4,-1,2412.0615,0.2200,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0616,0.2000,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0616,0.1200,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0616,0.1400,0,0,0,0,-1,-1
-2080374784,16,54,4,-1,2412.0619,87.0210,28,1014,0,0,4,0
-2080374784,16,56,4,-1,2412.0620,3.5800,0,0,0,0,8,4
-2080374784,16,55,4,-1,2412.0620,104.6200,28,1014,0,0,8,4
-2080374784,16,54,4,-1,2412.0621,73.0200,28,1014,0,0,4,8
-2080374784,16,56,4,-1,2412.0622,43.2600,0,0,0,0,0,4
-2080374784,16,55,4,-1,2412.0623,48.6600,28,1014,0,0,0,4
67108864,-1,100,4,-1,2412.0624,2.7000,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0624,0.3400,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0624,0.4000,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0624,45.5200,0,0,0,0,-1,-1
-2080374784,16,54,4,-1,2412.0627,86.3210,28,936,0,0,4,6
-2080374784,16,56,4,-1,2412.0628,13.7600,0,0,0,0,6,4
-2080374784,16,55,4,-1,2412.0628,44.2000,28,936,0,0,6,4
-2080374784,16,54,4,-1,2412.0629,68.9000,28,936,0,0,4,6
-2080374784,16,56,4,-1,2412.0630,36.4200,0,0,0,0,6,4
-2080374784,16,55,4,-1,2412.0630,44.2400,28,936,0,0,6,4
67108864,-1,100,4,-1,2412.0631,0.8200,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0631,0.4000,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0631,0.7200,0,0,0,0,-1,-1
67108864,-1,100,4,-1,2412.0631,35.6400,0,0,0,0,-1,-1
-2080374784,16,54,4,-1,2412.0634,108.8400,28,1368,0,0,4,5
-2080374784,16,56,4,-1,2412.0635,44.9000,0,0,0,0,5,4
-2080374784,16,55,4,-1,2412.0636,103.7010,28,1368,0,0,5,4
-2080374784,16,54,4,-1,2412.0637,102.3400,28,1368,0,0,4,5
-2080374784,16,56,4,-1,2412.0638,35.9200,0,0,0,0,5,4
-2080374784,16,55,4,-1,2412.0639,112.5400,28,1368,0,0,5,4
67108864,-1,100,4,-1,2412.0640,1.5000,0,0,0,0,-1,-1
