comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,16,0,12,0,2411.9907,30822.6410,1,2048,0,0,-1,-1
1140850688,16,1,12,-1,2412.0266,520.1810,8,4,0,0,-1,-1
1140850688,16,1,12,-1,2412.0273,75.9000,8,1,0,0,-1,-1
1140850688,16,1,12,-1,2412.0274,199.8810,8,1,0,0,-1,-1
-2080374784,16,0,12,0,2412.0276,320.6600,2,1,0,0,-1,-1
-2080374784,16,0,12,0,2412.0279,22905.1650,2,1,0,0,-1,-1
-2080374784,16,0,12,0,2412.0509,5.1200,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0509,219.2200,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0511,32.2200,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0511,149.5600,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0513,50.2800,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0513,150.5210,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0515,66.4200,2,1,0,0,-1,-1
-2080374784,16,0,12,0,2412.0516,3.4800,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0516,166.9400,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0517,44.7400,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0518,163.7210,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0520,50.4800,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0520,173.2000,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0522,30.6000,2,1,0,0,-1,-1
-2080374784,16,0,12,0,2412.0522,3.3000,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0522,159.5010,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0524,51.2400,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0525,154.0400,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0526,54.1800,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0527,144.8600,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0528,29.4400,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0529,194.9810,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0531,52.0000,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0531,146.1200,8,5001,0,0,-1,-1
-2080374784,16,0,12,0,2412.0533,61.4600,1,24,0,0,-1,-1
-2080374784,16,0,12,0,2412.0533,142.9010,8,5001,0,0,-1,-1
-2080374784,16,54,12,-1,2412.0588,24.4000,28,0,0,0,12,8
-2080374784,16,56,12,-1,2412.0588,2320.8050,0,0,0,0,0,12
-2080374784,16,55,12,-1,2412.0612,18.2400,28,0,0,0,0,12
-2080374784,16,54,12,-1,2412.0612,3.1200,28,0,0,0,12,0
-2080374784,16,56,12,-1,2412.0612,0.6400,0,0,0,0,8,12
-2080374784,16,55,12,-1,2412.0612,0.8800,28,0,0,0,8,12
67108864,-1,100,12,-1,2412.0612,12.6000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0612,0.4000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0612,0.3200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0612,0.1400,0,0,0,0,-1,-1
-2080374784,16,54,12,-1,2412.0612,2.1800,28,0,0,0,12,14
-2080374784,16,56,12,-1,2412.0612,353.3610,0,0,0,0,14,12
-2080374784,16,55,12,-1,2412.0616,0.5400,28,0,0,0,14,12
-2080374784,16,54,12,-1,2412.0616,0.9600,28,0,0,0,12,14
-2080374784,16,56,12,-1,2412.0616,1.8400,0,0,0,0,14,12
-2080374784,16,55,12,-1,2412.0616,0.4200,28,0,0,0,14,12
67108864,-1,100,12,-1,2412.0616,0.1600,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0616,0.1200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0616,0.1000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0616,0.1200,0,0,0,0,-1,-1
-2080374784,16,54,12,-1,2412.0616,1.8600,28,0,0,0,12,13
-2080374784,16,56,12,-1,2412.0616,1.0200,0,0,0,0,13,12
-2080374784,16,55,12,-1,2412.0616,0.5200,28,0,0,0,13,12
-2080374784,16,54,12,-1,2412.0616,1.0400,28,0,0,0,12,13
-2080374784,16,56,12,-1,2412.0616,6.1600,0,0,0,0,13,12
-2080374784,16,55,12,-1,2412.0616,0.6200,28,0,0,0,13,12
67108864,-1,100,12,-1,2412.0616,0.2000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0616,0.1200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0616,0.1200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0616,0.1400,0,0,0,0,-1,-1
-2080374784,16,54,12,-1,2412.0619,86.2600,28,1014,0,0,12,8
-2080374784,16,56,12,-1,2412.0620,52.7600,0,0,0,0,0,12
-2080374784,16,55,12,-1,2412.0621,51.5800,28,1014,0,0,0,12
-2080374784,16,54,12,-1,2412.0621,74.6000,28,1014,0,0,12,0
-2080374784,16,56,12,-1,2412.0622,52.1200,0,0,0,0,8,12
-2080374784,16,55,12,-1,2412.0623,83.5200,28,1014,0,0,8,12
67108864,-1,100,12,-1,2412.0624,2.1000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0624,0.6000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0625,1.0800,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0625,0.7000,0,0,0,0,-1,-1
-2080374784,16,54,12,-1,2412.0627,83.9000,28,936,0,0,12,14
-2080374784,16,56,12,-1,2412.0628,52.2800,0,0,0,0,14,12
-2080374784,16,55,12,-1,2412.0628,46.8200,28,936,0,0,14,12
-2080374784,16,54,12,-1,2412.0629,67.7600,28,936,0,0,12,14
-2080374784,16,56,12,-1,2412.0629,43.6800,0,0,0,0,14,12
-2080374784,16,55,12,-1,2412.0630,49.1210,28,936,0,0,14,12
67108864,-1,100,12,-1,2412.0631,1.5000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0631,0.3200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0631,0.4200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0631,37.9000,0,0,0,0,-1,-1
-2080374784,16,54,12,-1,2412.0634,108.7000,28,1368,0,0,12,13
-2080374784,16,56,12,-1,2412.0635,25.7800,0,0,0,0,13,12
-2080374784,16,55,12,-1,2412.0636,108.2410,28,1368,0,0,13,12
-2080374784,16,54,12,-1,2412.0637,99.2400,28,1368,0,0,12,13
-2080374784,16,56,12,-1,2412.0638,12.5400,0,0,0,0,13,12
-2080374784,16,55,12,-1,2412.0638,50.7800,28,1368,0,0,13,12
67108864,-1,100,12,-1,2412.0639,2.9200,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0639,0.4600,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0640,0.4000,0,0,0,0,-1,-1
67108864,-1,100,12,-1,2412.0640,66.7400,0,0,0,0,-1,-1
