comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,16,0,5,0,2411.9911,30149.8080,1,2048,0,0,-1,-1
1140850688,16,1,5,-1,2412.0268,332.3410,8,4,0,0,-1,-1
1140850688,16,1,5,-1,2412.0272,59.5600,8,1,0,0,-1,-1
1140850688,16,1,5,-1,2412.0274,205.9410,8,1,0,0,-1,-1
-2080374784,16,0,5,0,2412.0276,308.1000,2,1,0,0,-1,-1
-2080374784,16,0,5,0,2412.0279,22918.6720,2,1,0,0,-1,-1
-2080374784,16,0,5,0,2412.0509,8.4400,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0509,223.2610,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0511,6.7600,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0511,135.1800,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0513,35.0000,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0513,214.8210,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0515,31.8200,2,1,0,0,-1,-1
-2080374784,16,0,5,0,2412.0515,3.3400,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0516,168.9600,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0517,43.8200,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0518,144.5800,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0519,65.8200,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0520,182.1800,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0522,6.5200,2,1,0,0,-1,-1
-2080374784,16,0,5,0,2412.0522,2.6400,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0522,192.2610,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0524,34.7000,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0524,150.3800,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0526,57.4000,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0527,154.8010,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0528,22.4600,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0528,204.9000,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0531,39.6200,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0531,149.6000,8,5001,0,0,-1,-1
-2080374784,16,0,5,0,2412.0532,58.6400,1,24,0,0,-1,-1
-2080374784,16,0,5,0,2412.0533,160.7400,8,5001,0,0,-1,-1
-2080374784,16,54,5,-1,2412.0606,28.1000,28,0,0,0,5,1
-2080374784,16,56,5,-1,2412.0607,85.0400,0,0,0,0,9,5
-2080374784,16,55,5,-1,2412.0608,9.9600,28,0,0,0,9,5
-2080374784,16,54,5,-1,2412.0608,3.0800,28,0,0,0,5,9
-2080374784,16,56,5,-1,2412.0608,385.0610,0,0,0,0,1,5
-2080374784,16,55,5,-1,2412.0612,1.1200,28,0,0,0,1,5
67108864,-1,100,5,-1,2412.0612,11.6400,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0612,0.4600,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0612,0.1600,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0612,0.1400,0,0,0,0,-1,-1
-2080374784,16,54,5,-1,2412.0612,2.5400,28,0,0,0,5,7
-2080374784,16,56,5,-1,2412.0612,201.1600,0,0,0,0,7,5
-2080374784,16,55,5,-1,2412.0614,1.0200,28,0,0,0,7,5
-2080374784,16,54,5,-1,2412.0614,2.1000,28,0,0,0,5,7
-2080374784,16,56,5,-1,2412.0614,1.5200,0,0,0,0,7,5
-2080374784,16,55,5,-1,2412.0614,0.6800,28,0,0,0,7,5
67108864,-1,100,5,-1,2412.0614,0.5200,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0614,0.1400,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0614,0.1400,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0614,0.1200,0,0,0,0,-1,-1
-2080374784,16,54,5,-1,2412.0614,2.1200,28,0,0,0,5,4
-2080374784,16,56,5,-1,2412.0614,135.8810,0,0,0,0,4,5
-2080374784,16,55,5,-1,2412.0615,0.5000,28,0,0,0,4,5
-2080374784,16,54,5,-1,2412.0615,1.1200,28,0,0,0,5,4
-2080374784,16,56,5,-1,2412.0615,1.7200,0,0,0,0,4,5
-2080374784,16,55,5,-1,2412.0615,0.8600,28,0,0,0,4,5
67108864,-1,100,5,-1,2412.0615,0.2200,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0615,0.1400,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0615,0.1200,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0615,0.1200,0,0,0,0,-1,-1
-2080374784,16,54,5,-1,2412.0619,93.4210,28,936,0,0,5,1
-2080374784,16,56,5,-1,2412.0620,3.8800,0,0,0,0,9,5
-2080374784,16,55,5,-1,2412.0620,93.7600,28,936,0,0,9,5
-2080374784,16,54,5,-1,2412.0621,70.4000,28,936,0,0,5,9
-2080374784,16,56,5,-1,2412.0622,80.4400,0,0,0,0,1,5
-2080374784,16,55,5,-1,2412.0623,45.5800,28,936,0,0,1,5
67108864,-1,100,5,-1,2412.0624,2.3000,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0624,0.4200,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0624,0.5200,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0624,36.1800,0,0,0,0,-1,-1
-2080374784,16,54,5,-1,2412.0627,73.7800,28,864,0,0,5,7
-2080374784,16,56,5,-1,2412.0628,20.6800,0,0,0,0,7,5
-2080374784,16,55,5,-1,2412.0628,63.8800,28,864,0,0,7,5
-2080374784,16,54,5,-1,2412.0629,62.3000,28,864,0,0,5,7
-2080374784,16,56,5,-1,2412.0629,15.3000,0,0,0,0,7,5
-2080374784,16,55,5,-1,2412.0630,68.3000,28,864,0,0,7,5
67108864,-1,100,5,-1,2412.0631,0.8000,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0631,0.3200,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0631,0.4600,0,0,0,0,-1,-1
67108864,-1,100,5,-1,2412.0631,0.9000,0,0,0,0,-1,-1
-2080374784,16,54,5,-1,2412.0634,112.2200,28,1368,0,0,5,4
-2080374784,16,56,5,-1,2412.0635,15.0200,0,0,0,0,4,5
-2080374784,16,55,5,-1,2412.0636,52.6200,28,1368,0,0,4,5
-2080374784,16,54,5,-1,2412.0636,97.3810,28,1368,0,0,5,4
-2080374784,16,56,5,-1,2412.0637,86.5200,0,0,0,0,4,5
