comm_id,comm_size,comm_type,rank,root,time_stamp,comm_time(us),sendsize,sendcount,recvsize,recvcount,src,dst
1140850688,16,0,0,0,2411.9953,27952.1560,1,2048,0,0,-1,-1
1140850688,16,1,0,-1,2412.0270,61.5000,8,4,0,0,-1,-1
1140850688,16,1,0,-1,2412.0273,13.6200,8,1,0,0,-1,-1
1140850688,16,1,0,-1,2412.0274,184.0010,8,1,0,0,-1,-1
-2080374784,16,0,0,0,2412.0279,12.7400,2,1,0,0,-1,-1
-2080374784,16,0,0,0,2412.0508,15.2800,2,1,0,0,-1,-1
-2080374784,16,0,0,0,2412.0508,3.1400,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0508,254.2410,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0511,5.1600,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0511,195.1000,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0513,3.9800,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0513,243.1400,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0515,5.4200,2,1,0,0,-1,-1
-2080374784,16,0,0,0,2412.0515,2.5000,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0515,221.8610,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0518,3.3400,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0518,214.1800,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0520,4.1000,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0520,196.5200,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0522,4.9200,2,1,0,0,-1,-1
-2080374784,16,0,0,0,2412.0522,3.0800,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0522,233.7200,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0524,3.4000,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0524,207.7410,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0526,4.6400,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0526,176.4000,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0528,3.4400,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0528,251.8800,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0531,10.7000,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0531,210.6210,8,5001,0,0,-1,-1
-2080374784,16,0,0,0,2412.0533,3.3000,1,24,0,0,-1,-1
-2080374784,16,0,0,0,2412.0533,152.8800,8,5001,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0610,85.6210,28,0,0,0,0,12
-2080374784,16,56,0,-1,2412.0611,41.0000,0,0,0,0,4,0
-2080374784,16,55,0,-1,2412.0611,13.0800,28,0,0,0,4,0
-2080374784,16,54,0,-1,2412.0611,3.8600,28,0,0,0,0,4
-2080374784,16,56,0,-1,2412.0612,15.4000,0,0,0,0,12,0
-2080374784,16,55,0,-1,2412.0612,1.3200,28,0,0,0,12,0
67108864,-1,100,0,-1,2412.0612,12.0000,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0612,0.2000,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0612,0.2800,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0612,0.1600,0,0,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0612,2.8800,28,0,0,0,0,2
-2080374784,16,56,0,-1,2412.0612,354.2800,0,0,0,0,2,0
-2080374784,16,55,0,-1,2412.0615,2.2400,28,0,0,0,2,0
-2080374784,16,54,0,-1,2412.0615,7.1400,28,0,0,0,0,2
-2080374784,16,56,0,-1,2412.0616,2.0400,0,0,0,0,2,0
-2080374784,16,55,0,-1,2412.0616,0.8800,28,0,0,0,2,0
67108864,-1,100,0,-1,2412.0616,0.6000,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0616,0.1600,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0616,0.2400,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0616,0.1200,0,0,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0616,1.8200,28,0,0,0,0,1
-2080374784,16,56,0,-1,2412.0616,1.1800,0,0,0,0,1,0
-2080374784,16,55,0,-1,2412.0616,0.5000,28,0,0,0,1,0
-2080374784,16,54,0,-1,2412.0616,1.1400,28,0,0,0,0,1
-2080374784,16,56,0,-1,2412.0616,7.3400,0,0,0,0,1,0
-2080374784,16,55,0,-1,2412.0616,1.3400,28,0,0,0,1,0
67108864,-1,100,0,-1,2412.0616,0.4600,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0616,0.1400,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0616,0.1200,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0616,0.1200,0,0,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0619,101.4600,28,1014,0,0,0,12
-2080374784,16,56,0,-1,2412.0620,36.4800,0,0,0,0,4,0
-2080374784,16,55,0,-1,2412.0621,83.9200,28,1014,0,0,4,0
-2080374784,16,54,0,-1,2412.0622,73.5200,28,1014,0,0,0,4
-2080374784,16,56,0,-1,2412.0623,24.4400,0,0,0,0,12,0
-2080374784,16,55,0,-1,2412.0623,77.2800,28,1014,0,0,12,0
67108864,-1,100,0,-1,2412.0624,2.0000,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0624,0.4800,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0625,1.0200,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0625,0.9000,0,0,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0627,84.4400,28,1014,0,0,0,2
-2080374784,16,56,0,-1,2412.0628,101.5600,0,0,0,0,2,0
-2080374784,16,55,0,-1,2412.0629,43.2800,28,1014,0,0,2,0
-2080374784,16,54,0,-1,2412.0630,71.7400,28,1014,0,0,0,2
-2080374784,16,56,0,-1,2412.0630,74.4800,0,0,0,0,2,0
-2080374784,16,55,0,-1,2412.0631,46.4600,28,1014,0,0,2,0
67108864,-1,100,0,-1,2412.0632,1.1600,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0632,0.6200,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0633,0.6000,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0633,46.7800,0,0,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0636,118.4800,28,1482,0,0,0,1
-2080374784,16,56,0,-1,2412.0637,45.2000,0,0,0,0,1,0
-2080374784,16,55,0,-1,2412.0638,113.5400,28,1482,0,0,1,0
-2080374784,16,54,0,-1,2412.0639,108.2400,28,1482,0,0,0,1
-2080374784,16,56,0,-1,2412.0641,27.7400,0,0,0,0,1,0
-2080374784,16,55,0,-1,2412.0641,139.8010,28,1482,0,0,1,0
67108864,-1,100,0,-1,2412.0643,1.6400,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0643,0.3800,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0644,1.0200,0,0,0,0,-1,-1
67108864,-1,100,0,-1,2412.0644,0.4800,0,0,0,0,-1,-1
-2080374784,16,54,0,-1,2412.0731,13.9400,8,1482,0,0,0,1
-2080374784,16,56,0,-1,2412.0732,24.8400,0,0,0,0,1,0
-2080374784,16,55,0,-1,2412.0732,8.0400,8,1482,0,0,1,0
-2080374784,16,54,0,-1,2412.0732,6.4800,8,1482,0,0,0,1
-2080374784,16,56,0,-1,2412.0732,19.8000,0,0,0,0,1,0
-2080374784,16,55,0,-1,2412.0732,2.8800,8,1482,0,0,1,0
